"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","YEAR","RCPTOT","RCPTOT_S","PAYANN","PAYANN_S","EMP","EMP_S","EMPQ1PW","EMPQ1PW_S","HOURS","HOURS_S","PAYANPW","PAYANPW_S","CSTMTOT","CSTMTOT_S","VALADD","VALADD_S","INVTOTB","INVTOTB_S","INVFINB","INVFINB_S","INVWIPB","INVWIPB_S","INVMATB","INVMATB_S","INVTOTE","INVTOTE_S","INVFINE","INVFINE_S","INVWIPE","INVWIPE_S","INVMATE","INVMATE_S","RCPTOT_IMP","PAYANN_IMP","EMP_IMP",
"Geographic identifier code","Geographic Area Name","2017 NAICS code","Meaning of NAICS code","Year","Sales, value of shipments, or revenue ($1,000)","Relative standard error for estimate of sales, value of shipments, or revenue (%)","Annual payroll ($1,000)","Relative standard error for estimate of annual payroll (%)","Number of employees","Relative standard error for estimate of number of employees (%)","Production workers for pay period including March 12","Relative standard error for estimate of production workers for pay period including March 12 (%)","Production workers annual hours (1,000)","Relative standard error for estimate of production workers annual hours (%)","Production workers annual wages ($1,000)","Relative standard error for estimate of production workers annual wages (%)","Total cost of materials ($1,000)","Relative standard error for estimate of total cost of materials  (%)","Value added ($1,000)","Relative standard error for estimate of value added (%)","Total inventories, beginning of year ($1,000)","Relative standard error for estimate of total inventories, beginning of year (%)","Finished goods inventories, beginning of year ($1,000)","Relative standard error for estimate of finished goods inventories, beginning of year (%)","Work-in-process inventories, beginning of year ($1,000)","Relative standard error for estimate of work-in-process inventories, beginning of year (%)","Materials and supplies inventories, beginning of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, beginning of year (%)","Total inventories, end of year ($1,000)","Relative standard error for estimate of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error for estimate of finished goods inventories, end of year (%)","Work-in-process inventories, end of year ($1,000)","Relative standard error for estimate of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, end of year  (%)","Range indicating imputed percent of total sales, value of shipments, or revenue","Range indicating imputed percent of total annual payroll","Range indicating imputed percent of total employees",
"0100000US","United States","3342","Communications equipment manufacturing","2019","36553341","0.7","8422011","0.9","88919","0.8","35154","1.0","66964","1.1","2398374","0.6","17957063","0.4","18733501","1.1","5099112","1.0","1912255","0.6","1259854","1.6","1927003","1.5","5263028","1.0","2113749","0.5","1195583","1.7","1953696","2.0","60% to less than 70%","70% to less than 80%","70% to less than 80%",
"0100000US","United States","3342","Communications equipment manufacturing","2020","33953635","0.9","8161612","1.1","86222","1.2","34577","1.4","64418","1.5","2382833","1.1","17154602","0.8","16501619","1.2","4673929","1.4","1893082","0.9","1036347","2.0","1744500","2.6","4402987","1.3","1641625","1.1","990390","2.0","1770972","2.3","50% to less than 60%","40% to less than 50%","70% to less than 80%",
"0100000US","United States","3342","Communications equipment manufacturing","2021","35240318","1.3","8305852","1.2","88943","1.3","34496","1.6","65084","1.8","2400259","1.3","17691631","1.1","17748125","1.7","4306763","1.4","1601959","1.1","986021","2.1","1718783","2.4","4813903","1.4","1756604","1.3","1030814","2.0","2026485","2.2","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","33421","Telephone apparatus manufacturing","2018","4361199","0.3","911574","0.4","12005","0.4","5245","0.6","9535","1.1","329540","0.7","2464697","0.2","1853958","0.5","834928","0.6","313477","0.7","219034","0.6","302417","2.4","747256","1.3","294125","0.7","195842","2.2","257289","5.7","60% to less than 70%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","33421","Telephone apparatus manufacturing","2019","4535201","1.4","933417","1.4","11284","1.6","4117","2.5","7303","3.2","243306","1.4","2587435","1.3","1831689","2.2","867409","0.9","315097","0.7","240534","0.8","311778","1.8","737996","1.5","269409","1.3","170145","1.6","298442","3.1","50% to less than 60%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","33421","Telephone apparatus manufacturing","2020","2503717","4.1","691659","3.7","8345","4.5","2878","6.5","5209","6.9","146588","5.2","1238177","4.7","1291444","4.2","478195","4.0","209320","3.1","77501","9.5","191374","5.0","566903","4.0","266759","2.7","45966","17.0","254178","5.1","20% to less than 30%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","33421","Telephone apparatus manufacturing","2021","3001355","3.6","667281","3.8","7494","5.1","2648","7.4","4798","7.9","150162","5.6","1442319","3.9","1543341","3.8","523275","4.2","251003","3.0","57703","15.9","214569","5.0","638351","4.0","250977","3.1","42034","18.6","345340","4.2","10% to less than 20%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","334210","Telephone apparatus manufacturing","2018","4361199","0.3","911574","0.4","12005","0.4","5245","0.6","9535","1.1","329540","0.7","2464697","0.2","1853958","0.5","834928","0.6","313477","0.7","219034","0.6","302417","2.4","747256","1.3","294125","0.7","195842","2.2","257289","5.7","60% to less than 70%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","334210","Telephone apparatus manufacturing","2019","4535201","1.4","933417","1.4","11284","1.6","4117","2.5","7303","3.2","243306","1.4","2587435","1.3","1831689","2.2","867409","0.9","315097","0.7","240534","0.8","311778","1.8","737996","1.5","269409","1.3","170145","1.6","298442","3.1","50% to less than 60%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","334210","Telephone apparatus manufacturing","2020","2503717","4.1","691659","3.7","8345","4.5","2878","6.5","5209","6.9","146588","5.2","1238177","4.7","1291444","4.2","478195","4.0","209320","3.1","77501","9.5","191374","5.0","566903","4.0","266759","2.7","45966","17.0","254178","5.1","20% to less than 30%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","334210","Telephone apparatus manufacturing","2021","3001355","3.6","667281","3.8","7494","5.1","2648","7.4","4798","7.9","150162","5.6","1442319","3.9","1543341","3.8","523275","4.2","251003","3.0","57703","15.9","214569","5.0","638351","4.0","250977","3.1","42034","18.6","345340","4.2","10% to less than 20%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","33422","Radio and television broadcasting and wireless communications equipment manufacturing","2018","27112955","0.5","5881715","0.5","62101","0.6","26320","0.8","47553","0.7","1822975","0.9","12289622","0.7","14979001","0.7","3255782","0.7","1025629","1.0","1010778","0.8","1219375","1.0","3564310","0.8","1111593","0.8","1080482","0.4","1372235","1.4","80% to less than 90%","70% to less than 80%","70% to less than 80%",
"0100000US","United States","33422","Radio and television broadcasting and wireless communications equipment manufacturing","2019","27558353","0.8","6610572","1.1","65810","1.0","25294","1.3","48724","1.4","1889067","0.7","13748649","0.5","14039076","1.5","3666666","1.2","1382286","0.5","948991","1.9","1335389","2.1","3913703","1.2","1619581","0.6","941068","1.7","1353054","2.7","70% to less than 80%","80% to less than 90%","80% to less than 90%",
"0100000US","United States","33422","Radio and television broadcasting and wireless communications equipment manufacturing","2020","27123820","1.0","6612335","1.3","66352","1.4","26154","1.7","49258","1.8","1974373","1.3","14340944","0.8","12428107","1.4","3594958","1.6","1468002","0.8","881345","1.9","1245611","3.4","3199323","1.6","1140399","1.2","854179","1.8","1204745","3.1","60% to less than 70%","50% to less than 60%","70% to less than 80%",
"0100000US","United States","33422","Radio and television broadcasting and wireless communications equipment manufacturing","2021","27507029","1.6","6757366","1.4","69574","1.4","26049","1.9","49770","2.1","1967075","1.5","14534339","1.2","13133319","2.2","3141984","1.6","1116357","1.2","845552","1.8","1180075","3.2","3413083","1.6","1231319","1.5","891219","1.9","1290545","3.1","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","334220","Radio and television broadcasting and wireless communications equipment manufacturing","2018","27112955","0.5","5881715","0.5","62101","0.6","26320","0.8","47553","0.7","1822975","0.9","12289622","0.7","14979001","0.7","3255782","0.7","1025629","1.0","1010778","0.8","1219375","1.0","3564310","0.8","1111593","0.8","1080482","0.4","1372235","1.4","80% to less than 90%","70% to less than 80%","70% to less than 80%",
"0100000US","United States","334220","Radio and television broadcasting and wireless communications equipment manufacturing","2019","27558353","0.8","6610572","1.1","65810","1.0","25294","1.3","48724","1.4","1889067","0.7","13748649","0.5","14039076","1.5","3666666","1.2","1382286","0.5","948991","1.9","1335389","2.1","3913703","1.2","1619581","0.6","941068","1.7","1353054","2.7","70% to less than 80%","80% to less than 90%","80% to less than 90%",
"0100000US","United States","334220","Radio and television broadcasting and wireless communications equipment manufacturing","2020","27123820","1.0","6612335","1.3","66352","1.4","26154","1.7","49258","1.8","1974373","1.3","14340944","0.8","12428107","1.4","3594958","1.6","1468002","0.8","881345","1.9","1245611","3.4","3199323","1.6","1140399","1.2","854179","1.8","1204745","3.1","60% to less than 70%","50% to less than 60%","70% to less than 80%",
"0100000US","United States","334220","Radio and television broadcasting and wireless communications equipment manufacturing","2021","27507029","1.6","6757366","1.4","69574","1.4","26049","1.9","49770","2.1","1967075","1.5","14534339","1.2","13133319","2.2","3141984","1.6","1116357","1.2","845552","1.8","1180075","3.2","3413083","1.6","1231319","1.5","891219","1.9","1290545","3.1","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","33429","Other communications equipment manufacturing","2018","4242825","0.4","811797","1.0","11647","0.8","5502","1.5","10269","0.9","240045","1.5","1601844","1.0","2663660","0.6","501291","0.7","192387","1.0","65751","0.4","243153","1.1","540486","0.6","211275","2.7","69542","8.5","259669","0.9","70% to less than 80%","30% to less than 40%","60% to less than 70%",
"0100000US","United States","33429","Other communications equipment manufacturing","2019","4459787","1.4","878022","1.3","11825","1.6","5743","1.9","10937","1.7","266001","1.7","1620979","2.0","2862736","1.4","565037","3.0","214872","4.4","70329","7.8","279836","2.9","611329","2.6","224759","2.9","84370","12.9","302200","2.4","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","33429","Other communications equipment manufacturing","2020","4326098","1.8","857618","1.7","11525","2.0","5545","2.3","9951","2.1","261872","2.4","1575481","2.4","2782068","1.8","600776","3.4","215760","4.3","77501","13.2","307515","3.0","636761","3.0","234467","3.5","90245","12.4","312049","2.6","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","33429","Other communications equipment manufacturing","2021","4731934","1.7","881205","1.8","11875","2.4","5799","2.7","10516","2.4","283022","2.8","1714973","2.5","3071465","1.6","641504","3.3","234599","4.2","82766","12.5","324139","2.7","762469","2.7","274308","4.0","97561","10.1","390600","2.4","40% to less than 50%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","334290","Other communications equipment manufacturing","2018","4242825","0.4","811797","1.0","11647","0.8","5502","1.5","10269","0.9","240045","1.5","1601844","1.0","2663660","0.6","501291","0.7","192387","1.0","65751","0.4","243153","1.1","540486","0.6","211275","2.7","69542","8.5","259669","0.9","70% to less than 80%","30% to less than 40%","60% to less than 70%",
"0100000US","United States","334290","Other communications equipment manufacturing","2019","4459787","1.4","878022","1.3","11825","1.6","5743","1.9","10937","1.7","266001","1.7","1620979","2.0","2862736","1.4","565037","3.0","214872","4.4","70329","7.8","279836","2.9","611329","2.6","224759","2.9","84370","12.9","302200","2.4","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","334290","Other communications equipment manufacturing","2020","4326098","1.8","857618","1.7","11525","2.0","5545","2.3","9951","2.1","261872","2.4","1575481","2.4","2782068","1.8","600776","3.4","215760","4.3","77501","13.2","307515","3.0","636761","3.0","234467","3.5","90245","12.4","312049","2.6","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","334290","Other communications equipment manufacturing","2021","4731934","1.7","881205","1.8","11875","2.4","5799","2.7","10516","2.4","283022","2.8","1714973","2.5","3071465","1.6","641504","3.3","234599","4.2","82766","12.5","324139","2.7","762469","2.7","274308","4.0","97561","10.1","390600","2.4","40% to less than 50%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","3343","Audio and video equipment manufacturing","2018","3263318","1.3","636435","1.5","10872","1.0","5925","1.8","9856","0.4","208208","0.9","1472981","1.4","1822849","0.9","734731","0.2","329496","0.2","76828","2.7","328407","0.9","786148","1.2","347403","2.6","91433","0.3","347312","1.1","60% to less than 70%","40% to less than 50%","70% to less than 80%",
"0100000US","United States","3343","Audio and video equipment manufacturing","2019","3284518","0.9","656041","1.6","11827","1.3","6620","1.3","11891","1.4","243394","1.5","1473883","1.1","1919756","6.9","691773","28.5","314395","28.4","S","A","323379","14.3","869887","0.8","396118","0.9","81397","4.6","392372","1.0","70% to less than 80%","40% to less than 50%","70% to less than 80%",
"0100000US","United States","3343","Audio and video equipment manufacturing","2020","4042080","1.1","616985","1.9","10865","1.7","6156","1.5","10839","1.8","235474","1.4","2104859","0.9","1972615","8.2","688077","30.6","337061","28.2","S","A","293957","16.4","744636","1.1","355027","1.2","74487","5.7","315122","2.2","40% to less than 50%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","3343","Audio and video equipment manufacturing","2021","4843790","1.1","686004","2.2","11342","1.7","6631","1.5","12098","1.6","266451","1.4","2566923","0.9","2373468","7.0","676126","33.5","319993","32.4","S","A","296635","17.2","843353","2.0","412369","1.8","63723","2.1","367261","4.6","40% to less than 50%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","33431","Audio and video equipment manufacturing","2018","3263318","1.3","636435","1.5","10872","1.0","5925","1.8","9856","0.4","208208","0.9","1472981","1.4","1822849","0.9","734731","0.2","329496","0.2","76828","2.7","328407","0.9","786148","1.2","347403","2.6","91433","0.3","347312","1.1","60% to less than 70%","40% to less than 50%","70% to less than 80%",
"0100000US","United States","33431","Audio and video equipment manufacturing","2019","3284518","0.9","656041","1.6","11827","1.3","6620","1.3","11891","1.4","243394","1.5","1473883","1.1","1919756","6.9","691773","28.5","314395","28.4","S","A","323379","14.3","869887","0.8","396118","0.9","81397","4.6","392372","1.0","70% to less than 80%","40% to less than 50%","70% to less than 80%",
"0100000US","United States","33431","Audio and video equipment manufacturing","2020","4042080","1.1","616985","1.9","10865","1.7","6156","1.5","10839","1.8","235474","1.4","2104859","0.9","1972615","8.2","688077","30.6","337061","28.2","S","A","293957","16.4","744636","1.1","355027","1.2","74487","5.7","315122","2.2","40% to less than 50%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","33431","Audio and video equipment manufacturing","2021","4843790","1.1","686004","2.2","11342","1.7","6631","1.5","12098","1.6","266451","1.4","2566923","0.9","2373468","7.0","676126","33.5","319993","32.4","S","A","296635","17.2","843353","2.0","412369","1.8","63723","2.1","367261","4.6","40% to less than 50%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","334310","Audio and video equipment manufacturing","2018","3263318","1.3","636435","1.5","10872","1.0","5925","1.8","9856","0.4","208208","0.9","1472981","1.4","1822849","0.9","734731","0.2","329496","0.2","76828","2.7","328407","0.9","786148","1.2","347403","2.6","91433","0.3","347312","1.1","60% to less than 70%","40% to less than 50%","70% to less than 80%",
"0100000US","United States","334310","Audio and video equipment manufacturing","2019","3284518","0.9","656041","1.6","11827","1.3","6620","1.3","11891","1.4","243394","1.5","1473883","1.1","1919756","6.9","691773","28.5","314395","28.4","S","A","323379","14.3","869887","0.8","396118","0.9","81397","4.6","392372","1.0","70% to less than 80%","40% to less than 50%","70% to less than 80%",
"0100000US","United States","334310","Audio and video equipment manufacturing","2020","4042080","1.1","616985","1.9","10865","1.7","6156","1.5","10839","1.8","235474","1.4","2104859","0.9","1972615","8.2","688077","30.6","337061","28.2","S","A","293957","16.4","744636","1.1","355027","1.2","74487","5.7","315122","2.2","40% to less than 50%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","334310","Audio and video equipment manufacturing","2021","4843790","1.1","686004","2.2","11342","1.7","6631","1.5","12098","1.6","266451","1.4","2566923","0.9","2373468","7.0","676126","33.5","319993","32.4","S","A","296635","17.2","843353","2.0","412369","1.8","63723","2.1","367261","4.6","40% to less than 50%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","3344","Semiconductor and other electronic component manufacturing","2018","101207149","0.2","20920870","0.2","269876","0.3","163170","0.5","295591","0.4","9057489","0.5","47197529","0.2","54284374","0.2","14381153","0.2","2689574","1.0","5902145","0.3","5789434","0.5","15437823","0.3","2784067","1.1","6082406","0.3","6571350","0.6","50% to less than 60%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","3344","Semiconductor and other electronic component manufacturing","2019","101443794","0.3","21393609","0.3","271369","0.4","162815","0.5","302629","0.5","9109641","0.4","48739943","0.4","52592142","0.4","16344760","0.4","3129778","0.7","6475494","0.4","6739488","0.7","16273170","0.4","2977718","1.1","6515845","0.4","6779607","0.8","20% to less than 30%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","3344","Semiconductor and other electronic component manufacturing","2020","101433594","0.7","21589111","0.4","273040","0.5","165294","0.5","302508","0.6","9091393","0.4","49301002","0.8","52770782","0.6","16102702","0.5","2964878","0.7","6456638","0.4","6681186","0.8","17148452","0.5","3241488","1.1","6818218","0.5","7088746","0.9","10% to less than 20%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","3344","Semiconductor and other electronic component manufacturing","2021","111366031","0.6","22308746","0.4","270168","0.5","163165","0.6","303053","0.6","9366238","0.5","55235972","0.7","57385316","0.6","17076450","0.5","3226314","0.8","6851208","0.5","6998928","0.9","19442474","0.5","3381459","1.5","7951320","0.4","8109695","1.0","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","33441","Semiconductor and other electronic component manufacturing","2018","101207149","0.2","20920870","0.2","269876","0.3","163170","0.5","295591","0.4","9057489","0.5","47197529","0.2","54284374","0.2","14381153","0.2","2689574","1.0","5902145","0.3","5789434","0.5","15437823","0.3","2784067","1.1","6082406","0.3","6571350","0.6","50% to less than 60%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","33441","Semiconductor and other electronic component manufacturing","2019","101443794","0.3","21393609","0.3","271369","0.4","162815","0.5","302629","0.5","9109641","0.4","48739943","0.4","52592142","0.4","16344760","0.4","3129778","0.7","6475494","0.4","6739488","0.7","16273170","0.4","2977718","1.1","6515845","0.4","6779607","0.8","20% to less than 30%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","33441","Semiconductor and other electronic component manufacturing","2020","101433594","0.7","21589111","0.4","273040","0.5","165294","0.5","302508","0.6","9091393","0.4","49301002","0.8","52770782","0.6","16102702","0.5","2964878","0.7","6456638","0.4","6681186","0.8","17148452","0.5","3241488","1.1","6818218","0.5","7088746","0.9","10% to less than 20%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","33441","Semiconductor and other electronic component manufacturing","2021","111366031","0.6","22308746","0.4","270168","0.5","163165","0.6","303053","0.6","9366238","0.5","55235972","0.7","57385316","0.6","17076450","0.5","3226314","0.8","6851208","0.5","6998928","0.9","19442474","0.5","3381459","1.5","7951320","0.4","8109695","1.0","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","334412","Bare printed circuit board manufacturing","2018","4477765","1.5","1134201","1.5","22660","1.3","17117","1.2","30957","1.3","784862","1.4","1951872","1.6","2521461","1.9","703859","1.5","94577","3.4","246093","3.4","363189","1.1","682085","2.1","88930","5.5","247308","4.4","345847","1.3","30% to less than 40%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","334412","Bare printed circuit board manufacturing","2019","4476637","1.3","1153896","1.5","22092","1.5","16369","1.4","30862","1.2","776941","1.3","1867635","1.6","2636491","2.1","661264","2.4","83677","6.7","240004","2.0","337583","2.5","720792","2.5","101836","5.4","249334","2.7","369622","3.1","20% to less than 30%","Less than 10%","20% to less than 30%",
"0100000US","United States","334412","Bare printed circuit board manufacturing","2020","4325948","1.6","1197642","1.6","22255","1.6","16680","1.5","30958","1.3","802938","1.4","1776095","1.8","2570215","2.3","706644","2.6","94618","6.6","246710","2.5","365316","3.1","731675","2.8","110929","7.3","250761","3.0","369985","3.6","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","334412","Bare printed circuit board manufacturing","2021","4298804","2.0","1202928","2.0","22189","2.1","16801","2.0","29667","1.9","805224","1.9","1838555","2.0","2522823","2.8","719365","2.9","104607","8.3","248415","3.0","366343","3.7","807151","3.3","125235","9.2","290361","3.7","391555","4.3","10% to less than 20%","Less than 10%","20% to less than 30%",
"0100000US","United States","334413","Semiconductor and related device manufacturing","2018","52773114","0.1","11451597","0.2","106446","0.3","53711","1.0","93237","0.6","4254239","0.8","20880513","0.2","31920699","0.2","6150608","0.2","1169982","0.2","3190685","0.3","1789941","0.5","6275431","0.3","1156650","0.7","3232115","0.2","1886666","0.3","60% to less than 70%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","334413","Semiconductor and related device manufacturing","2019","51739368","0.4","11463803","0.3","104029","0.5","51598","0.6","92492","0.5","4112535","0.5","22050530","0.7","29516616","0.4","7314816","0.6","1492305","0.4","3667050","0.5","2155461","1.4","7065599","0.4","1248504","0.4","3738629","0.3","2078466","0.8","20% to less than 30%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","334413","Semiconductor and related device manufacturing","2020","53019481","0.4","11486739","0.4","103476","0.5","52249","0.6","94178","0.5","4052374","0.5","22874762","0.5","30358753","0.4","6925231","0.5","1218551","0.7","3673137","0.3","2033543","1.1","7115345","0.6","1337773","0.7","3767949","0.3","2009623","1.5","20% to less than 30%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","334413","Semiconductor and related device manufacturing","2021","58925139","0.4","11888425","0.5","103724","0.5","52209","0.6","96054","0.5","4216866","0.5","25636648","0.5","33910997","0.6","7070752","0.7","1294159","0.6","3797096","0.3","1979497","2.0","7712355","0.7","1335278","2.1","4378483","0.3","1998594","1.5","20% to less than 30%","30% to less than 40%","20% to less than 30%",
"0100000US","United States","334416","Capacitor, resistor, coil, transformer, and other inductor manufacturing","2018","4198209","1.8","968556","0.8","19009","0.6","13331","0.7","25441","0.8","507244","1.0","1916034","1.2","2303049","2.3","630656","0.8","151715","1.7","151170","1.1","327771","1.3","684902","1.7","158678","6.4","165081","1.1","361143","2.2","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","334416","Capacitor, resistor, coil, transformer, and other inductor manufacturing","2019","4161564","1.6","998335","1.8","19062","2.5","13180","3.2","25899","2.9","531976","2.5","1842329","1.1","2316832","2.6","672461","1.7","169767","2.0","161249","3.0","341445","2.0","659676","2.0","173118","2.2","155495","2.8","331063","2.6","20% to less than 30%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","334416","Capacitor, resistor, coil, transformer, and other inductor manufacturing","2020","4049856","2.0","981966","2.6","18683","3.0","12818","3.7","24621","3.1","538204","3.0","1880014","1.3","2193013","3.2","625388","2.3","158684","2.5","151376","3.5","315328","2.9","678417","2.7","166476","2.4","166755","4.5","345186","3.1","10% to less than 20%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","334416","Capacitor, resistor, coil, transformer, and other inductor manufacturing","2021","4414928","1.8","1039036","2.7","18372","3.2","12444","3.8","24680","2.9","565759","2.7","2227366","1.4","2195909","3.2","679249","2.8","168790","2.5","164790","4.9","345669","3.1","737132","2.9","164125","3.0","177802","5.0","395205","3.0","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","334417","Electronic connector manufacturing","2018","5742251","0.7","1249688","0.4","18167","0.2","12077","0.5","23474","0.5","660597","1.1","2422079","0.5","3340556","1.1","1012369","1.3","246269","1.2","200143","2.1","565957","1.3","1038373","0.6","260077","1.9","206719","0.7","571577","1.2","30% to less than 40%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","334417","Electronic connector manufacturing","2019","6133813","0.7","1288238","0.8","18848","1.3","12353","1.4","24371","1.7","675354","0.8","2772125","0.6","3391146","1.0","1013179","1.1","255284","1.9","195283","1.5","562612","1.1","1065870","0.8","262142","1.4","217883","1.1","585845","1.1","10% to less than 20%","Less than 10%","20% to less than 30%",
"0100000US","United States","334417","Electronic connector manufacturing","2020","6057347","0.8","1289653","1.1","19341","2.0","12561","2.2","23559","2.5","675371","1.1","2875489","0.7","3189739","1.1","1082846","1.1","276837","1.6","225985","1.3","580024","1.1","1112576","1.0","303730","0.9","206973","1.8","601873","1.1","10% to less than 20%","Less than 10%","30% to less than 40%",
"0100000US","United States","334417","Electronic connector manufacturing","2021","6412449","0.8","1298614","1.2","18606","2.3","11990","2.5","23204","2.7","675193","1.1","2994834","0.6","3485863","1.2","1114562","1.2","317453","1.3","204090","1.8","593019","1.1","1269492","1.2","352124","1.0","237667","1.6","679701","1.8","10% to less than 20%","Less than 10%","20% to less than 30%",
"0100000US","United States","334418","Printed circuit assembly (electronic assembly) manufacturing","2018","20710102","0.3","2888163","0.8","49767","0.8","31173","1.1","59413","0.8","1274664","0.9","14776700","0.5","6046951","1.0","3583767","0.6","412223","6.4","1563903","0.5","1607641","1.7","4193772","0.8","481280","5.4","1608395","0.6","2104097","1.7","20% to less than 30%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","334418","Printed circuit assembly (electronic assembly) manufacturing","2019","21571385","0.6","3130211","1.0","53465","1.0","33405","1.1","63286","0.9","1372485","0.9","14938606","0.6","6489701","1.4","4123042","0.9","540506","2.3","1578136","0.7","2004400","1.4","3937889","1.1","482296","6.1","1493268","0.7","1962325","2.3","20% to less than 30%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","334418","Printed circuit assembly (electronic assembly) manufacturing","2020","20914497","0.7","3112073","1.1","52494","1.2","32771","1.2","60202","1.2","1325525","1.2","14625554","0.6","6552231","1.5","3900061","1.2","505538","2.1","1497756","0.8","1896767","1.9","4422433","1.0","584916","5.5","1681666","0.7","2155851","2.2","10% to less than 20%","Less than 10%","30% to less than 40%",
"0100000US","United States","334418","Printed circuit assembly (electronic assembly) manufacturing","2021","22853583","0.7","3243414","1.1","50968","1.3","32118","1.4","59739","1.5","1372322","1.3","16502020","0.6","6710184","1.6","4440148","1.1","609357","2.5","1703930","0.8","2126861","1.6","5416524","1.2","645989","5.6","2025919","0.6","2744616","2.5","10% to less than 20%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","334419","Other electronic component manufacturing","2018","13305708","0.6","3228665","0.7","53827","0.9","35761","1.0","63069","1.0","1575883","0.7","5250331","0.8","8151658","0.8","2299894","0.8","614808","1.1","550151","1.2","1134935","0.9","2563260","0.7","638452","1.8","622788","1.4","1302020","1.1","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","334419","Other electronic component manufacturing","2019","13361027","0.9","3359126","1.1","53873","1.0","35910","1.0","65719","1.2","1640350","1.0","5268718","1.2","8241356","1.4","2559998","1.1","588239","2.7","633772","2.4","1337987","1.2","2823344","1.0","709822","2.4","661236","2.4","1452286","1.3","30% to less than 40%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","334419","Other electronic component manufacturing","2020","13066465","4.9","3521038","1.3","56791","1.2","38215","1.2","68990","1.5","1696981","1.2","5269088","7.3","7906831","3.7","2862532","1.4","710650","2.3","661674","2.6","1490208","1.7","3088006","1.5","737664","2.5","744114","3.6","1606228","1.5","10% to less than 20%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","334419","Other electronic component manufacturing","2021","14461128","4.6","3636329","1.2","56309","1.3","37603","1.4","69709","1.5","1730874","1.3","6036549","6.6","8559540","3.4","3052374","1.7","731948","2.6","732887","3.7","1587539","1.8","3499820","1.3","758708","2.5","841088","3.3","1900024","1.5","20% to less than 30%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","3345","Navigational, measuring, electromedical, and control instruments manufacturing","2018","155961104","0.3","33983067","0.6","397613","0.5","161959","0.8","301855","0.9","9151625","1.1","60391791","0.8","96517575","0.3","19187443","0.8","5838630","2.2","4616575","1.3","8732238","0.6","21010688","1.3","6394751","2.5","5008716","3.5","9607221","0.9","50% to less than 60%","40% to less than 50%","50% to less than 60%",
